Entry ID,Accuracy
Electricity and Magenetism/5-1,0.0
Electricity and Magenetism/10-6,0.0
Electricity and Magenetism/10-1,1.0
Electricity and Magenetism/9-4,1.0
Electricity and Magenetism/9-3,0.0
Electricity and Magenetism/8-1,0.0
Electricity and Magenetism/11-3,0.0
Electricity and Magenetism/4-4,0.0
Electricity and Magenetism/11-4,0.0
Electricity and Magenetism/4-3,0.0
Electricity and Magenetism/4-2,1.0
Electricity and Magenetism/11-2,0.0
Electricity and Magenetism/4-5,1.0
Electricity and Magenetism/6-1,1.0
Electricity and Magenetism/13-1,0.0
Electricity and Magenetism/9-1,0.0
Electricity and Magenetism/3-1,0.0
Electricity and Magenetism/10-4,1.0
Electricity and Magenetism/10-3,0.0
Electricity and Magenetism/12-1,0.0
Electricity and Magenetism/7-1,0.0
Electricity and Magenetism/10-2,0.0
Electricity and Magenetism/5-2,0.0
Electricity and Magenetism/10-5,1.0
Electricity and Magenetism/6-3,0.0
Electricity and Magenetism/6-4,1.0
Electricity and Magenetism/4-7,1.0
Electricity and Magenetism/8-5,1.0
Electricity and Magenetism/8-2,1.0
Electricity and Magenetism/11-1,0.0
Electricity and Magenetism/4-6,1.0
Electricity and Magenetism/4-1,0.0
Electricity and Magenetism/6-2,1.0
Electricity and Magenetism/8-3,0.0
Electricity and Magenetism/8-4,0.0
